"","prey","svspp","seacat","year","CMT","lci.CMT","uci.CMT","mean.cb","lci.cb","uci.cb"
"11034","PEPTRI",23,"SPRING",1981,NA,0,0,NA,0,0
"11035","PEPTRI",23,"SPRING",1982,0,0,0,0,0,0
"11036","PEPTRI",23,"SPRING",1983,0,0,0,0,0,0
"11037","PEPTRI",23,"SPRING",1984,0,0,0,0,0,0
"11038","PEPTRI",23,"SPRING",1985,0,0,0,0,0,0
"11039","PEPTRI",23,"SPRING",1986,0,0,0,0,0,0
"11040","PEPTRI",23,"SPRING",1987,0,0,0,0,0,0
"11041","PEPTRI",23,"SPRING",1988,0,0,0,0,0,0
"11042","PEPTRI",23,"SPRING",1989,0,0,0,0,0,0
"11043","PEPTRI",23,"SPRING",1990,0,0,0,0,0,0
"11044","PEPTRI",23,"SPRING",1991,0,0,0,0,0,0
"11045","PEPTRI",23,"SPRING",1992,0,0,0,0,0,0
"11046","PEPTRI",23,"SPRING",1993,0,0,0,0,0,0
"11047","PEPTRI",23,"SPRING",1994,0,0,0,0,0,0
"11048","PEPTRI",23,"SPRING",1995,0,0,0,0,0,0
"11049","PEPTRI",23,"SPRING",1996,0,0,0,0,0,0
"11050","PEPTRI",23,"SPRING",1997,0,0,0,0,0,0
"11051","PEPTRI",23,"SPRING",1998,0,0,0,0,0,0
"11052","PEPTRI",23,"SPRING",1999,27.1766109825154,7.79827017627357e-05,144.094449489076,0.000828042289316551,2.07481229326058e-09,0.00439828265463447
"11053","PEPTRI",23,"SPRING",2000,0,0,0,0,0,0
"11054","PEPTRI",23,"SPRING",2001,0,0,0,0,0,0
"11055","PEPTRI",23,"SPRING",2002,0,0,0,0,0,0
"11056","PEPTRI",23,"SPRING",2003,0,0,0,0,0,0
"11057","PEPTRI",23,"SPRING",2004,0,0,0,0,0,0
"11058","PEPTRI",23,"SPRING",2005,0,0,0,0,0,0
"11059","PEPTRI",23,"SPRING",2006,0,0,0,0,0,0
"11060","PEPTRI",23,"SPRING",2007,0,0,0,0,0,0
"11061","PEPTRI",23,"SPRING",2008,0,0,0,0,0,0
"11062","PEPTRI",23,"SPRING",2009,0,0,0,0,0,0
"11063","PEPTRI",23,"SPRING",2010,0,0,0,0,0,0
"11064","PEPTRI",23,"SPRING",2011,191.620351684901,2.77943990187559e-09,1068.5788370771,0.00328556231380893,4.78506590652036e-14,0.0194469458611407
"11065","PEPTRI",23,"SPRING",2012,59.580100952617,4.90079124416771e-10,716.725442875496,0.00134361563142686,1.21864913368086e-14,0.0169417299892056
"11066","PEPTRI",23,"SPRING",2013,0,0,0,0,0,0
"11067","PEPTRI",23,"SPRING",2014,0,0,0,0,0,0
"11068","PEPTRI",23,"SPRING",2015,0,0,0,0,0,0
"11069","PEPTRI",23,"SPRING",2016,0,0,0,0,0,0
"11070","PEPTRI",23,"SPRING",2017,0,0,0,0,0,0
"11071","PEPTRI",23,"SPRING",2018,91.9220963414132,0.0636308691700446,600.08401607601,0.00164475005711722,1.15599893624222e-06,0.00927736485656471
"11072","PEPTRI",23,"SPRING",2019,0,0,0,0,0,0
"11073","PEPTRI",23,"SPRING",2020,0,0,0,0,0,0
"11074","PEPTRI",23,"SPRING",2021,0,0,0,0,0,0
"11075","PEPTRI",28,"FALL",1973,NA,0,0,NA,0,0
"11076","PEPTRI",28,"FALL",1974,NA,0,0,NA,0,0
"11077","PEPTRI",28,"FALL",1975,NA,0,0,NA,0,0
"11078","PEPTRI",28,"FALL",1976,NA,0,0,NA,0,0
"11079","PEPTRI",28,"FALL",1977,0,0,0,0,0,0
"11080","PEPTRI",28,"FALL",1978,0,0,0,0,0,0
"11081","PEPTRI",28,"FALL",1979,0,0,0,0,0,0
"11082","PEPTRI",28,"FALL",1980,0,0,0,0,0,0
"11083","PEPTRI",28,"FALL",1981,NA,0,0,NA,0,0
"11084","PEPTRI",28,"FALL",1982,NA,0,0,NA,0,0
"11085","PEPTRI",28,"FALL",1983,NA,0,0,NA,0,0
"11086","PEPTRI",28,"FALL",1984,0,0,0,0,0,0
"11087","PEPTRI",28,"FALL",1985,0,0,0,0,0,0
"11088","PEPTRI",28,"FALL",1986,0,0,0,0,0,0
"11089","PEPTRI",28,"FALL",1987,0,0,0,0,0,0
"11090","PEPTRI",28,"FALL",1988,0,0,0,0,0,0
"11091","PEPTRI",28,"FALL",1989,0,0,0,0,0,0
"11092","PEPTRI",28,"FALL",1990,0,0,0,0,0,0
"11093","PEPTRI",28,"FALL",1991,0,0,0,0,0,0
"11094","PEPTRI",28,"FALL",1992,0,0,0,0,0,0
"11095","PEPTRI",28,"FALL",1993,0,0,0,0,0,0
"11096","PEPTRI",28,"FALL",1994,0,0,0,0,0,0
"11097","PEPTRI",28,"FALL",1995,0,0,0,0,0,0
"11098","PEPTRI",28,"FALL",1996,0,0,0,0,0,0
"11099","PEPTRI",28,"FALL",1997,0,0,0,0,0,0
"11100","PEPTRI",28,"FALL",1998,0,0,0,0,0,0
"11101","PEPTRI",28,"FALL",1999,0,0,0,0,0,0
"11102","PEPTRI",28,"FALL",2000,0,0,0,0,0,0
"11103","PEPTRI",28,"FALL",2001,0,0,0,0,0,0
"11104","PEPTRI",28,"FALL",2002,0,0,0,0,0,0
"11105","PEPTRI",28,"FALL",2003,0,0,0,0,0,0
"11106","PEPTRI",28,"FALL",2004,0,0,0,0,0,0
"11107","PEPTRI",28,"FALL",2005,0,0,0,0,0,0
"11108","PEPTRI",28,"FALL",2006,0,0,0,0,0,0
"11109","PEPTRI",28,"FALL",2007,0,0,0,0,0,0
"11110","PEPTRI",28,"FALL",2008,0,0,0,0,0,0
"11111","PEPTRI",28,"FALL",2009,0,0,0,0,0,0
"11112","PEPTRI",28,"FALL",2010,0,0,0,0,0,0
"11113","PEPTRI",28,"FALL",2011,0,0,0,0,0,0
"11114","PEPTRI",28,"FALL",2012,0,0,0,0,0,0
"11115","PEPTRI",28,"FALL",2013,0,0,0,0,0,0
"11116","PEPTRI",28,"FALL",2014,0,0,0,0,0,0
"11117","PEPTRI",28,"FALL",2015,0,0,0,0,0,0
"11118","PEPTRI",28,"FALL",2016,0,0,0,0,0,0
"11119","PEPTRI",28,"FALL",2017,0,0,0,0,0,0
"11120","PEPTRI",28,"FALL",2018,0,0,0,0,0,0
"11121","PEPTRI",28,"FALL",2019,0,0,0,0,0,0
"11122","PEPTRI",28,"FALL",2020,NA,0,0,NA,0,0
"11123","PEPTRI",28,"FALL",2021,0,0,0,0,0,0
"11124","PEPTRI",28,"SPRING",1973,NA,0,0,NA,0,0
"11125","PEPTRI",28,"SPRING",1974,NA,0,0,NA,0,0
"11126","PEPTRI",28,"SPRING",1975,NA,0,0,NA,0,0
"11127","PEPTRI",28,"SPRING",1976,NA,0,0,NA,0,0
"11128","PEPTRI",28,"SPRING",1977,0,0,0,0,0,0
"11129","PEPTRI",28,"SPRING",1978,0,0,0,0,0,0
"11130","PEPTRI",28,"SPRING",1979,0,0,0,0,0,0
"11131","PEPTRI",28,"SPRING",1980,0,0,0,0,0,0
"11132","PEPTRI",28,"SPRING",1981,NA,0,0,NA,0,0
"11133","PEPTRI",28,"SPRING",1982,0,0,0,0,0,0
"11134","PEPTRI",28,"SPRING",1983,NA,0,0,NA,0,0
"11135","PEPTRI",28,"SPRING",1984,NA,0,0,NA,0,0
"11136","PEPTRI",28,"SPRING",1985,0,0,0,0,0,0
"11137","PEPTRI",28,"SPRING",1986,0,0,0,0,0,0
"11138","PEPTRI",28,"SPRING",1987,0,0,0,0,0,0
"11139","PEPTRI",28,"SPRING",1988,0,0,0,0,0,0
"11140","PEPTRI",28,"SPRING",1989,0,0,0,0,0,0
"11141","PEPTRI",28,"SPRING",1990,0,0,0,0,0,0
"11142","PEPTRI",28,"SPRING",1991,0,0,0,0,0,0
"11143","PEPTRI",28,"SPRING",1992,0,0,0,0,0,0
"11144","PEPTRI",28,"SPRING",1993,0,0,0,0,0,0
"11145","PEPTRI",28,"SPRING",1994,0,0,0,0,0,0
"11146","PEPTRI",28,"SPRING",1995,0,0,0,0,0,0
"11147","PEPTRI",28,"SPRING",1996,0,0,0,0,0,0
"11148","PEPTRI",28,"SPRING",1997,0,0,0,0,0,0
"11149","PEPTRI",28,"SPRING",1998,0,0,0,0,0,0
"11150","PEPTRI",28,"SPRING",1999,0,0,0,0,0,0
"11151","PEPTRI",28,"SPRING",2000,0,0,0,0,0,0
"11152","PEPTRI",28,"SPRING",2001,0,0,0,0,0,0
"11153","PEPTRI",28,"SPRING",2002,0,0,0,0,0,0
"11154","PEPTRI",28,"SPRING",2003,0,0,0,0,0,0
"11155","PEPTRI",28,"SPRING",2004,0,0,0,0,0,0
"11156","PEPTRI",28,"SPRING",2005,0,0,0,0,0,0
"11157","PEPTRI",28,"SPRING",2006,0,0,0,0,0,0
"11158","PEPTRI",28,"SPRING",2007,0,0,0,0,0,0
"11159","PEPTRI",28,"SPRING",2008,0,0,0,0,0,0
"11160","PEPTRI",28,"SPRING",2009,0,0,0,0,0,0
"11161","PEPTRI",28,"SPRING",2010,0,0,0,0,0,0
"11162","PEPTRI",28,"SPRING",2011,0,0,0,0,0,0
"11163","PEPTRI",28,"SPRING",2012,0,0,0,0,0,0
"11164","PEPTRI",28,"SPRING",2013,0,0,0,0,0,0
"11165","PEPTRI",28,"SPRING",2014,0,0,0,0,0,0
"11166","PEPTRI",28,"SPRING",2015,0,0,0,0,0,0
"11167","PEPTRI",28,"SPRING",2016,0,0,0,0,0,0
"11168","PEPTRI",28,"SPRING",2017,0,0,0,0,0,0
"11169","PEPTRI",28,"SPRING",2018,0,0,0,0,0,0
"11170","PEPTRI",28,"SPRING",2019,0,0,0,0,0,0
"11171","PEPTRI",28,"SPRING",2020,NA,0,0,NA,0,0
"11172","PEPTRI",28,"SPRING",2021,0,0,0,0,0,0
"11173","PEPTRI",72,"FALL",1973,458.792201917644,0.0107867753170146,3208.8955173285,0.0191409755328906,4.13364078215428e-07,0.123959954264447
"11174","PEPTRI",72,"FALL",1974,0,0,0,0,0,0
"11175","PEPTRI",72,"FALL",1975,0,0,0,0,0,0
"11176","PEPTRI",72,"FALL",1976,0,0,0,0,0,0
"11177","PEPTRI",72,"FALL",1977,0,0,0,0,0,0
"11178","PEPTRI",72,"FALL",1978,0,0,0,0,0,0
"11179","PEPTRI",72,"FALL",1979,0,0,0,0,0,0
"11180","PEPTRI",72,"FALL",1980,0,0,0,0,0,0
"11181","PEPTRI",72,"FALL",1981,0,0,0,0,0,0
"11182","PEPTRI",72,"FALL",1982,4516.20021731914,1.5286800630273e-21,44823.7750802045,0.405997931042586,7.45144590957758e-25,5.02026192933782
"11183","PEPTRI",72,"FALL",1983,0,0,0,0,0,0
"11184","PEPTRI",72,"FALL",1984,0,0,0,0,0,0
"11185","PEPTRI",72,"FALL",1985,0,0,0,0,0,0
"11186","PEPTRI",72,"FALL",1986,1657.29695181095,0.125739774689431,16175.6522040654,0.0352576318459015,2.60363953572253e-06,0.330804696376088
"11187","PEPTRI",72,"FALL",1987,131.017155967715,0.000609199785075764,1184.15163614389,0.00330931693254911,1.96323380659319e-08,0.036835819045417
"11188","PEPTRI",72,"FALL",1988,341.370753147767,0.00112303588755705,3687.11783408333,0.0136473792579349,3.2995131049476e-08,0.144824002634258
"11189","PEPTRI",72,"FALL",1989,63.4883301879441,0.0113298415395512,497.09823070798,0.00162494109930821,2.82116202044757e-07,0.0119727394883821
"11190","PEPTRI",72,"FALL",1990,6766.73106451365,2.63333347658094e-09,57276.4391222319,0.172903311319755,4.5372146648117e-14,1.68705637750915
"11191","PEPTRI",72,"FALL",1991,533.979767285598,1.03427125646679e-09,3502.59693887121,0.0138725055739241,2.9946285719343e-14,0.101541587656661
"11192","PEPTRI",72,"FALL",1992,263.296545526191,9.95433767608707e-09,1968.96074957087,0.00745255841082128,2.60726662787412e-13,0.0520675443182815
"11193","PEPTRI",72,"FALL",1993,77.409536450897,5.96995043390849e-06,553.272806604266,0.00270696412744678,2.23878411836772e-10,0.0191337894013498
"11194","PEPTRI",72,"FALL",1994,723.915649067673,0.0302877383429387,4269.43906370027,0.0324691479373991,1.49926071295399e-06,0.224046976916478
"11195","PEPTRI",72,"FALL",1995,37.1986594989051,3.45630656491352e-19,398.295607928494,0.000890347698903125,7.58370019047935e-24,0.00724961664434381
"11196","PEPTRI",72,"FALL",1996,0,0,0,0,0,0
"11197","PEPTRI",72,"FALL",1997,1741.79862348962,0.00128989862610384,21984.7295862818,0.100297875046166,5.55759686134354e-08,1.01766244077976
"11198","PEPTRI",72,"FALL",1998,1132.60606173442,0.0252445479050316,14626.4782948281,0.0173515225849445,4.01040300907504e-07,0.225274376857226
"11199","PEPTRI",72,"FALL",1999,1220.26790775588,0.00804508331383122,7152.87904130371,0.0301378960231917,1.64114767164507e-07,0.16647052637696
"11200","PEPTRI",72,"FALL",2000,0,0,0,0,0,0
"11201","PEPTRI",72,"FALL",2001,0,0,0,0,0,0
"11202","PEPTRI",72,"FALL",2002,185.855421258,0.103368445250868,1955.91235000609,0.0076158961723555,4.95438138944994e-06,0.0706219222659631
"11203","PEPTRI",72,"FALL",2003,93.2031362592211,8.56082870689684e-08,1104.13792893104,0.00375403482462053,3.05938973995216e-12,0.0415896619610087
"11204","PEPTRI",72,"FALL",2004,0,0,0,0,0,0
"11205","PEPTRI",72,"FALL",2005,0,0,0,0,0,0
"11206","PEPTRI",72,"FALL",2006,0,0,0,0,0,0
"11207","PEPTRI",72,"FALL",2007,484.309747251399,0.00114177326845658,4223.03781963476,0.0261284178595668,6.28023226036242e-08,0.205868001788325
"11208","PEPTRI",72,"FALL",2008,190.060991226695,0.0405866178613292,1343.46210694107,0.0085981043996161,1.56724985136446e-06,0.0656022160152441
"11209","PEPTRI",72,"FALL",2009,573.127243154343,0.00151756415349488,5130.59304687257,0.0287673800437707,7.2917467376555e-08,0.326516725743828
"11210","PEPTRI",72,"FALL",2010,0,0,0,0,0,0
"11211","PEPTRI",72,"FALL",2011,69.9432797417863,0.000685051484338522,441.696981143669,0.00192176166619546,1.44776178333571e-08,0.0128829936140979
"11212","PEPTRI",72,"FALL",2012,648.361386348509,0.00717693119518324,5052.18327733337,0.00815872993831012,8.37634338782222e-08,0.0765245247198438
"11213","PEPTRI",72,"FALL",2013,598.376718596595,2.16402944681831e-14,6242.11086327209,0.00980794761902047,3.31754392725206e-19,0.0921462333263283
"11214","PEPTRI",72,"FALL",2014,170.384707179231,0.00757340643610859,1433.43142788175,0.00292766825708831,1.28953837011204e-07,0.0268378462351847
"11215","PEPTRI",72,"FALL",2015,173.917653490751,0.00012842891215074,774.60453153641,0.00279014171703751,1.72695078971981e-09,0.0133033616427651
"11216","PEPTRI",72,"FALL",2016,5161.30970993862,3.31361260641365,19201.022986547,0.0633759892289145,3.78227328803865e-05,0.262530847547451
"11217","PEPTRI",72,"FALL",2017,0,0,0,0,0,0
"11218","PEPTRI",72,"FALL",2018,1675.52117011988,0.00410401060539326,13280.2184125407,0.0504265741631046,1.43346632757214e-07,0.42309450609142
"11219","PEPTRI",72,"FALL",2019,190.961204097737,6.56897557633996e-06,1692.03468741095,0.00434339283530566,1.17990254000016e-10,0.0433275264236172
"11220","PEPTRI",72,"FALL",2020,NA,0,0,NA,0,0
"11221","PEPTRI",72,"FALL",2021,18898.8273644195,0.000126392253858689,202461.806210435,0.330677502481243,2.23503048028541e-09,3.50830965874254
"11222","PEPTRI",72,"SPRING",1973,608.393577081563,0.0216149244435592,6217.33241620503,0.0184817478827203,6.80427351539149e-07,0.200780646534548
"11223","PEPTRI",72,"SPRING",1974,0,0,0,0,0,0
"11224","PEPTRI",72,"SPRING",1975,0,0,0,0,0,0
"11225","PEPTRI",72,"SPRING",1976,0,0,0,0,0,0
"11226","PEPTRI",72,"SPRING",1977,0,0,0,0,0,0
"11227","PEPTRI",72,"SPRING",1978,0,0,0,0,0,0
"11228","PEPTRI",72,"SPRING",1979,0,0,0,0,0,0
"11229","PEPTRI",72,"SPRING",1980,0,0,0,0,0,0
"11230","PEPTRI",72,"SPRING",1981,39.5606636916065,0.000102022917102484,251.504164076906,0.00291207534981288,1.06954581199522e-08,0.0170328570230752
"11231","PEPTRI",72,"SPRING",1982,268.471547008402,0.395976176031419,1654.27701135825,0.0188668845809419,3.00396927315032e-05,0.0954423076934582
"11232","PEPTRI",72,"SPRING",1983,0,0,0,0,0,0
"11233","PEPTRI",72,"SPRING",1984,NA,0,0,NA,0,0
"11234","PEPTRI",72,"SPRING",1985,116.601622431117,8.62706164462779e-09,1003.52653453164,0.00768801102627257,4.82882853001874e-13,0.0694446842717495
"11235","PEPTRI",72,"SPRING",1986,249.624196433989,1.0216174017201e-09,2124.92989883172,0.0130002953903855,6.30387881237886e-14,0.13751415295679
"11236","PEPTRI",72,"SPRING",1987,0,0,0,0,0,0
"11237","PEPTRI",72,"SPRING",1988,0,0,0,0,0,0
"11238","PEPTRI",72,"SPRING",1989,63.7876335120547,2.56502967623917e-08,562.939728095407,0.00383443034736973,1.92111005312249e-12,0.0434032039371792
"11239","PEPTRI",72,"SPRING",1990,0,0,0,0,0,0
"11240","PEPTRI",72,"SPRING",1991,40.5689510212363,4.94695663967908e-05,320.65018614928,0.00509580439380367,6.18730369718382e-09,0.0379018150722484
"11241","PEPTRI",72,"SPRING",1992,0,0,0,0,0,0
"11242","PEPTRI",72,"SPRING",1993,345.551671182355,2.63729122828169e-07,3172.57368356268,0.0228829981731118,1.93435279790101e-11,0.241728698643953
"11243","PEPTRI",72,"SPRING",1994,0,0,0,0,0,0
"11244","PEPTRI",72,"SPRING",1995,44.0002673220651,2.02986027930415e-06,245.779190679946,0.0031660126000203,1.57864596828266e-10,0.0184640804909565
"11245","PEPTRI",72,"SPRING",1996,86.5252603857219,5.36456407851969e-142,843.807976810564,0.0222122507237189,4.94476241457989e-146,0.276965137733567
"11246","PEPTRI",72,"SPRING",1997,101.83941206033,0.064180781070831,715.810495435514,0.0167913511508713,1.11089842838507e-05,0.117221272976529
"11247","PEPTRI",72,"SPRING",1998,196.233603249598,0.00969326099645687,891.838242058347,0.0111827176458032,5.04909794355049e-07,0.0482444335069562
"11248","PEPTRI",72,"SPRING",1999,0,0,0,0,0,0
"11249","PEPTRI",72,"SPRING",2000,0,0,0,0,0,0
"11250","PEPTRI",72,"SPRING",2001,308.109127910365,0.00103247753852787,2742.89143971824,0.00893224901005697,2.72127957986738e-08,0.086496712668503
"11251","PEPTRI",72,"SPRING",2002,0,0,0,0,0,0
"11252","PEPTRI",72,"SPRING",2003,0,0,0,0,0,0
"11253","PEPTRI",72,"SPRING",2004,0,0,0,0,0,0
"11254","PEPTRI",72,"SPRING",2005,18.4334396607785,3.36405821290846e-05,152.207788682816,0.0036449189729279,9.05326846550829e-09,0.0280519261193186
"11255","PEPTRI",72,"SPRING",2006,0,0,0,0,0,0
"11256","PEPTRI",72,"SPRING",2007,86.9789941989287,0.00115092605506089,537.533807135116,0.00834593832109954,1.02699695939993e-07,0.0549837587111356
"11257","PEPTRI",72,"SPRING",2008,0,0,0,0,0,0
"11258","PEPTRI",72,"SPRING",2009,136.765152820262,0.00151101099186987,841.649727412755,0.0093341797664438,1.20763666927826e-07,0.0542954406206156
"11259","PEPTRI",72,"SPRING",2010,68.4031089268266,5.5502619653216e-08,641.824137475028,0.00295418151631442,3.56458490209302e-12,0.0287122652806394
"11260","PEPTRI",72,"SPRING",2011,0,0,0,0,0,0
"11261","PEPTRI",72,"SPRING",2012,99.6405083668417,7.16462718595206e-06,1258.95672058785,0.00278577786218433,1.97958594598964e-10,0.0377840577762295
"11262","PEPTRI",72,"SPRING",2013,0,0,0,0,0,0
"11263","PEPTRI",72,"SPRING",2014,0,0,0,0,0,0
"11264","PEPTRI",72,"SPRING",2015,0,0,0,0,0,0
"11265","PEPTRI",72,"SPRING",2016,125.623687437645,7.05304856549119e-10,1507.47882068211,0.00326493121530085,2.16063134713834e-14,0.0449095096141757
"11266","PEPTRI",72,"SPRING",2017,7.20902764520439,6.23122822201837e-05,40.5048703491437,0.000162746070055995,1.56318553910985e-09,0.00137033023887102
"11267","PEPTRI",72,"SPRING",2018,58.7359120807229,0.00292462507536578,335.60494310806,0.00177197881390146,8.02396592316954e-08,0.0113909079834911
"11268","PEPTRI",72,"SPRING",2019,47.8889374207049,0.00458349307434525,580.496245168097,0.00153444513731881,1.54057033771983e-07,0.0183042158622737
"11269","PEPTRI",72,"SPRING",2020,0,0,0,0,0,0
"11270","PEPTRI",72,"SPRING",2021,0,0,0,0,0,0
"11271","PEPTRI",73,"FALL",1973,0,0,0,0,0,0
"11272","PEPTRI",73,"FALL",1974,0,0,0,0,0,0
"11273","PEPTRI",73,"FALL",1975,0,0,0,0,0,0
"11274","PEPTRI",73,"FALL",1976,0,0,0,0,0,0
"11275","PEPTRI",73,"FALL",1977,0,0,0,0,0,0
"11276","PEPTRI",73,"FALL",1978,0,0,0,0,0,0
"11277","PEPTRI",73,"FALL",1979,0,0,0,0,0,0
"11278","PEPTRI",73,"FALL",1980,0,0,0,0,0,0
"11279","PEPTRI",73,"FALL",1981,0,0,0,0,0,0
"11280","PEPTRI",73,"FALL",1982,NA,0,0,NA,0,0
"11281","PEPTRI",73,"FALL",1983,NA,0,0,NA,0,0
"11282","PEPTRI",73,"FALL",1984,0,0,0,0,0,0
"11283","PEPTRI",73,"FALL",1985,0,0,0,0,0,0
"11284","PEPTRI",73,"FALL",1986,52.9388590165829,1.31855274361542e-11,585.754653504577,0.00155134298293155,3.30854916503537e-16,0.0166211657921575
"11285","PEPTRI",73,"FALL",1987,0,0,0,0,0,0
"11286","PEPTRI",73,"FALL",1988,0,0,0,0,0,0
"11287","PEPTRI",73,"FALL",1989,0,0,0,0,0,0
"11288","PEPTRI",73,"FALL",1990,53.8946538841078,4.12148762161714e-05,386.195344417719,0.000952928326871229,7.14596295046527e-10,0.00430124495835624
"11289","PEPTRI",73,"FALL",1991,0,0,0,0,0,0
"11290","PEPTRI",73,"FALL",1992,0,0,0,0,0,0
"11291","PEPTRI",73,"FALL",1993,0,0,0,0,0,0
"11292","PEPTRI",73,"FALL",1994,0,0,0,0,0,0
"11293","PEPTRI",73,"FALL",1995,0,0,0,0,0,0
"11294","PEPTRI",73,"FALL",1996,0,0,0,0,0,0
"11295","PEPTRI",73,"FALL",1997,0,0,0,0,0,0
"11296","PEPTRI",73,"FALL",1998,79.2022482819404,0.0233334744545498,525.304050109255,0.00457745268552792,1.4537884178712e-06,0.0298187054841843
"11297","PEPTRI",73,"FALL",1999,0,0,0,0,0,0
"11298","PEPTRI",73,"FALL",2000,0,0,0,0,0,0
"11299","PEPTRI",73,"FALL",2001,0,0,0,0,0,0
"11300","PEPTRI",73,"FALL",2002,0,0,0,0,0,0
"11301","PEPTRI",73,"FALL",2003,0,0,0,0,0,0
"11302","PEPTRI",73,"FALL",2004,2938.83462177528,1.96867203662418e-08,20182.7594070721,0.0652057330574114,3.45184426009931e-13,0.326790730519592
"11303","PEPTRI",73,"FALL",2005,0,0,0,0,0,0
"11304","PEPTRI",73,"FALL",2006,0,0,0,0,0,0
"11305","PEPTRI",73,"FALL",2007,0,0,0,0,0,0
"11306","PEPTRI",73,"FALL",2008,0,0,0,0,0,0
"11307","PEPTRI",73,"FALL",2009,0,0,0,0,0,0
"11308","PEPTRI",73,"FALL",2010,8.24035683620387,1.61750116437897e-25,94.8266976556915,0.000529200393281751,1.07362981294525e-29,0.0049481220315273
"11309","PEPTRI",73,"FALL",2011,0,0,0,0,0,0
"11310","PEPTRI",73,"FALL",2012,0,0,0,0,0,0
"11311","PEPTRI",73,"FALL",2013,0,0,0,0,0,0
"11312","PEPTRI",73,"FALL",2014,0,0,0,0,0,0
"11313","PEPTRI",73,"FALL",2015,19.1642771758878,4.9475087654272e-05,149.585137858705,0.000837178377933639,1.71743431817844e-09,0.00531282755962878
"11314","PEPTRI",73,"FALL",2016,0,0,0,0,0,0
"11315","PEPTRI",73,"FALL",2017,0,0,0,0,0,0
"11316","PEPTRI",73,"FALL",2018,0,0,0,0,0,0
"11317","PEPTRI",73,"FALL",2019,0,0,0,0,0,0
"11318","PEPTRI",73,"FALL",2020,NA,0,0,NA,0,0
"11319","PEPTRI",73,"FALL",2021,0,0,0,0,0,0
"11320","PEPTRI",73,"SPRING",1973,0,0,0,0,0,0
"11321","PEPTRI",73,"SPRING",1974,0,0,0,0,0,0
"11322","PEPTRI",73,"SPRING",1975,0,0,0,0,0,0
"11323","PEPTRI",73,"SPRING",1976,0,0,0,0,0,0
"11324","PEPTRI",73,"SPRING",1977,0,0,0,0,0,0
"11325","PEPTRI",73,"SPRING",1978,0,0,0,0,0,0
"11326","PEPTRI",73,"SPRING",1979,0,0,0,0,0,0
"11327","PEPTRI",73,"SPRING",1980,0,0,0,0,0,0
"11328","PEPTRI",73,"SPRING",1981,0,0,0,0,0,0
"11329","PEPTRI",73,"SPRING",1982,0,0,0,0,0,0
"11330","PEPTRI",73,"SPRING",1983,NA,0,0,NA,0,0
"11331","PEPTRI",73,"SPRING",1984,0,0,0,0,0,0
"11332","PEPTRI",73,"SPRING",1985,211.591573869898,0.00673792943248905,1238.28401136039,0.00228157222889551,6.33178229570727e-08,0.013425540196513
"11333","PEPTRI",73,"SPRING",1986,0,0,0,0,0,0
"11334","PEPTRI",73,"SPRING",1987,0,0,0,0,0,0
"11335","PEPTRI",73,"SPRING",1988,0,0,0,0,0,0
"11336","PEPTRI",73,"SPRING",1989,0,0,0,0,0,0
"11337","PEPTRI",73,"SPRING",1990,0,0,0,0,0,0
"11338","PEPTRI",73,"SPRING",1991,0,0,0,0,0,0
"11339","PEPTRI",73,"SPRING",1992,0,0,0,0,0,0
"11340","PEPTRI",73,"SPRING",1993,0,0,0,0,0,0
"11341","PEPTRI",73,"SPRING",1994,0,0,0,0,0,0
"11342","PEPTRI",73,"SPRING",1995,24.4004971587243,0.00327117766783363,182.813200481535,0.000558613963985956,9.07676795937541e-08,0.00419551261636644
"11343","PEPTRI",73,"SPRING",1996,0,0,0,0,0,0
"11344","PEPTRI",73,"SPRING",1997,0,0,0,0,0,0
"11345","PEPTRI",73,"SPRING",1998,0,0,0,0,0,0
"11346","PEPTRI",73,"SPRING",1999,0,0,0,0,0,0
"11347","PEPTRI",73,"SPRING",2000,0,0,0,0,0,0
"11348","PEPTRI",73,"SPRING",2001,0,0,0,0,0,0
"11349","PEPTRI",73,"SPRING",2002,0,0,0,0,0,0
"11350","PEPTRI",73,"SPRING",2003,0,0,0,0,0,0
"11351","PEPTRI",73,"SPRING",2004,0,0,0,0,0,0
"11352","PEPTRI",73,"SPRING",2005,0,0,0,0,0,0
"11353","PEPTRI",73,"SPRING",2006,0,0,0,0,0,0
"11354","PEPTRI",73,"SPRING",2007,0,0,0,0,0,0
"11355","PEPTRI",73,"SPRING",2008,0,0,0,0,0,0
"11356","PEPTRI",73,"SPRING",2009,0,0,0,0,0,0
"11357","PEPTRI",73,"SPRING",2010,0,0,0,0,0,0
"11358","PEPTRI",73,"SPRING",2011,0,0,0,0,0,0
"11359","PEPTRI",73,"SPRING",2012,0,0,0,0,0,0
"11360","PEPTRI",73,"SPRING",2013,0,0,0,0,0,0
"11361","PEPTRI",73,"SPRING",2014,0,0,0,0,0,0
"11362","PEPTRI",73,"SPRING",2015,0,0,0,0,0,0
"11363","PEPTRI",73,"SPRING",2016,94.9630753086188,1.89757936936611e-07,941.631660424644,0.00309454222869577,4.27146618479657e-12,0.0263237565486599
"11364","PEPTRI",73,"SPRING",2017,0,0,0,0,0,0
"11365","PEPTRI",73,"SPRING",2018,0,0,0,0,0,0
"11366","PEPTRI",73,"SPRING",2019,0,0,0,0,0,0
"11367","PEPTRI",73,"SPRING",2020,NA,0,0,NA,0,0
"11368","PEPTRI",73,"SPRING",2021,0,0,0,0,0,0
